"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149 / 주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-04-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 서울특별시"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"8317","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9900","202402","01","77,000","101","8","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.05.14"
"8318","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","84.9150","202401","31","76,200","207","10","개인","개인","2001","개봉로20길 158","-","중개거래","서울 구로구","24.05.02"
"8319","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202401","31","67,000","128","24","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.05.09"
"8320","서울특별시 구로구 개봉동","469","0469","0000","우성","73.2200","202401","29","42,300","제101","10","개인","개인","1995","고척로19길 69-6","-","중개거래","서울 구로구","24.03.13"
"8321","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","59.4900","202401","27","59,500","209","5","개인","개인","2001","개봉로20길 158","-","중개거래","서울 구로구","24.05.14"
"8322","서울특별시 구로구 개봉동","478","0478","0000","한진","84.9600","202401","27","59,000","111","17","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","24.04.30"
"8323","서울특별시 구로구 개봉동","483","0483","0000","율포그레이스빌","84.7800","202401","25","58,000","-","14","개인","개인","2002","남부순환로95길 42-15","-","중개거래","서울 구로구","-"
"8324","서울특별시 구로구 개봉동","470","0470","0000","삼환","59.4000","202401","25","51,000","105","6","개인","개인","1995","남부순환로95길 54","-","중개거래","서울 구로구","24.03.25"
"8325","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","84.9800","202401","23","91,000","-","19","개인","개인","2006","개봉로2길 133-15","20240430","중개거래","서울 구로구","-"
"8326","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","84.9150","202401","22","76,400","207","5","개인","개인","2001","개봉로20길 158","-","중개거래","서울 구로구","24.04.24"
"8327","서울특별시 구로구 개봉동","481","0481","0000","현대","114.9900","202401","22","85,000","-","8","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8328","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202401","20","66,000","108","14","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","24.04.22"
"8329","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202401","19","67,800","129","23","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.03.22"
"8330","서울특별시 구로구 개봉동","47-1","0047","0001","건영","84.4100","202401","18","40,000","101","18","개인","개인","1994","고척로21나길 85-6","-","중개거래","서울 구로구","24.02.26"
"8331","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","84.9800","202401","18","85,000","111","4","개인","개인","2006","개봉로2길 133-15","-","중개거래","서울 구로구","24.02.02"
"8332","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9900","202401","16","83,000","115","16","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.03.04"
"8333","서울특별시 구로구 개봉동","470","0470","0000","삼환","84.9450","202401","15","64,000","102","10","개인","개인","1995","남부순환로95길 54","-","중개거래","서울 구로구","24.02.28"
"8334","서울특별시 구로구 개봉동","470","0470","0000","삼환","84.9450","202401","14","65,750","103","12","개인","개인","1995","남부순환로95길 54","-","중개거래","서울 구로구","24.03.04"
"8335","서울특별시 구로구 개봉동","483","0483","0000","율포그레이스빌","84.7800","202401","13","54,500","-","1","개인","개인","2002","남부순환로95길 42-15","-","중개거래","서울 구로구","24.02.22"
"8336","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202401","11","51,900","104","9","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","24.03.14"
"8337","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9900","202401","09","80,000","-","9","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8338","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","59.4900","202401","08","60,000","209","27","개인","개인","2001","개봉로20길 158","-","중개거래","서울 구로구","24.05.02"
"8339","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9600","202401","06","81,000","-","11","개인","개인","2001","개봉로20길 6","20240426","중개거래","서울 구로구","-"
"8340","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202401","04","45,000","102","9","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","24.02.20"
"8341","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202401","03","66,500","104","19","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.02.29"
"8342","서울특별시 구로구 개봉동","476","0476","0000","한마을","123.4600","202401","03","95,000","101","16","개인","개인","1999","경인로 382","-","중개거래","서울 구로구, 서울 양천구","24.02.28"
"8343","서울특별시 구로구 개봉동","478","0478","0000","한진","84.9600","202401","01","58,000","102","11","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","24.04.03"
"8344","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","84.9800","202404","30","86,500","-","6","개인","개인","2006","개봉로2길 133-15","20240520","중개거래","서울 구로구","-"
"8345","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","84.9800","202404","30","86,500","-","6","개인","개인","2006","개봉로2길 133-15","-","중개거래","서울 구로구","-"
"8346","서울특별시 구로구 개봉동","470","0470","0000","삼환","84.9450","202404","29","64,000","-","19","개인","개인","1995","남부순환로95길 54","-","중개거래","서울 구로구","-"
"8347","서울특별시 구로구 개봉동","492","0492","0000","개봉푸르지오","119.8600","202404","29","98,000","-","25","개인","개인","2014","남부순환로 775","-","중개거래","서울 구로구","-"
"8348","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9600","202404","27","82,000","-","11","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8349","서울특별시 구로구 개봉동","492","0492","0000","개봉푸르지오","71.9500","202404","25","75,500","-","13","개인","개인","2014","남부순환로 775","-","중개거래","서울 구로구","-"
"8350","서울특별시 구로구 개봉동","492","0492","0000","개봉푸르지오","59.8600","202404","24","74,000","-","23","개인","개인","2014","남부순환로 775","-","중개거래","서울 구로구, 서울 양천구","-"
"8351","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202404","22","65,500","-","8","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8352","서울특별시 구로구 개봉동","481","0481","0000","현대","114.9900","202404","21","87,000","-","19","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8353","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202404","20","66,500","-","17","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8354","서울특별시 구로구 개봉동","60-101","0060","0101","거성푸르뫼","59.8900","202404","20","37,500","-","8","개인","개인","1993","고척로 85","-","중개거래","서울 구로구","-"
"8355","서울특별시 구로구 개봉동","476","0476","0000","한마을","84.5700","202404","19","77,000","124","17","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","24.04.30"
"8356","서울특별시 구로구 개봉동","473","0473","0000","상우","59.4000","202404","19","38,000","102","7","개인","개인","1997","남부순환로97길 50","-","직거래","-","24.05.14"
"8357","서울특별시 구로구 개봉동","476","0476","0000","한마을","84.5700","202404","17","74,500","-","1","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8358","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202404","16","70,500","-","15","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8359","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202404","16","50,800","-","13","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","-"
"8360","서울특별시 구로구 개봉동","476","0476","0000","한마을","84.5700","202404","15","73,000","-","1","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8361","서울특별시 구로구 개봉동","481","0481","0000","현대","114.9900","202404","13","86,000","-","4","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구, 서울 은평구","-"
"8362","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202404","13","63,500","-","8","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8363","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202404","12","66,000","-","17","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8364","서울특별시 구로구 개봉동","488","0488","0000","영화아이닉스","65.7100","202404","12","51,500","-","20","개인","개인","2005","개봉로1길 188","-","중개거래","서울 구로구","-"
"8365","서울특별시 구로구 개봉동","481","0481","0000","현대","114.9900","202404","11","85,000","-","3","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8366","서울특별시 구로구 개봉동","470","0470","0000","삼환","59.4000","202404","11","55,000","-","14","개인","개인","1995","남부순환로95길 54","-","중개거래","서울 구로구","-"
"8367","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","59.4900","202404","10","57,800","-","14","개인","개인","2001","개봉로20길 158","-","중개거래","서울 구로구","-"
"8368","서울특별시 구로구 개봉동","472","0472","0000","두산","111.6900","202404","10","67,000","-","6","개인","개인","1997","남부순환로95길 88","-","중개거래","서울 구로구","-"
"8369","서울특별시 구로구 개봉동","472","0472","0000","두산","84.9600","202404","07","58,000","-","13","개인","개인","1997","남부순환로95길 88","-","중개거래","서울 구로구","-"
"8370","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9900","202404","06","77,000","-","14","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8371","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9900","202404","06","77,900","-","24","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8372","서울특별시 구로구 개봉동","478","0478","0000","한진","84.9600","202404","06","60,500","-","6","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","-"
"8373","서울특별시 구로구 개봉동","477","0477","0000","대상","74.5600","202404","06","49,000","-","1","개인","개인","1999","개봉로1길 170","-","중개거래","서울 구로구","-"
"8374","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","84.9150","202404","05","77,500","-","17","개인","개인","2001","개봉로20길 158","-","중개거래","서울 구로구","-"
"8375","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202404","05","49,800","-","8","개인","개인","2000","개봉로3길 87","-","중개거래","경기 평택시","-"
"8376","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","59.9900","202404","05","75,000","-","19","개인","개인","2006","개봉로2길 133-15","-","중개거래","서울 구로구","-"
"8377","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202404","03","64,000","-","19","개인","개인","2001","개봉로20길 6","-","직거래","-","-"
"8378","서울특별시 구로구 개봉동","478","0478","0000","한진","84.9600","202404","03","64,500","-","8","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","-"
"8379","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202404","02","67,750","-","18","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8380","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202404","01","67,250","-","22","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8381","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202404","01","67,250","-","22","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8382","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202403","31","69,000","-","19","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8383","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202403","30","64,000","-","2","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8384","서울특별시 구로구 개봉동","472","0472","0000","두산","59.6900","202403","29","52,000","-","13","개인","개인","1997","남부순환로95길 88","-","중개거래","서울 구로구","-"
"8385","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202403","28","64,000","-","2","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8386","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202403","27","67,000","-","12","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8387","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202403","26","49,500","-","3","개인","개인","2000","개봉로3길 87","-","중개거래","경기 광명시, 서울 구로구","-"
"8388","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9900","202403","25","80,000","-","23","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8389","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202403","25","67,500","-","20","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8390","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9900","202403","24","78,000","-","12","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8391","서울특별시 구로구 개봉동","472","0472","0000","두산","59.6900","202403","24","48,000","-","22","개인","개인","1997","남부순환로95길 88","-","중개거래","서울 구로구","-"
"8392","서울특별시 구로구 개봉동","470","0470","0000","삼환","59.4000","202403","22","53,000","101","4","개인","개인","1995","남부순환로95길 54","-","중개거래","서울 구로구","24.05.07"
"8393","서울특별시 구로구 개봉동","471","0471","0000","삼호","59.8600","202403","22","56,500","-","8","개인","개인","1996","남부순환로95길 16","-","중개거래","서울 구로구","-"
"8394","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9900","202403","18","80,500","-","9","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8395","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202403","18","65,300","-","4","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8396","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202403","17","51,500","-","19","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","-"
"8397","서울특별시 구로구 개봉동","476","0476","0000","한마을","84.5700","202403","16","79,800","-","10","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8398","서울특별시 구로구 개봉동","492","0492","0000","개봉푸르지오","84.9400","202403","15","85,000","-","23","개인","개인","2014","남부순환로 775","-","중개거래","서울 구로구","-"
"8399","서울특별시 구로구 개봉동","488","0488","0000","영화아이닉스","65.7100","202403","15","51,000","101","17","개인","개인","2005","개봉로1길 188","-","중개거래","서울 구로구","24.04.24"
"8400","서울특별시 구로구 개봉동","481","0481","0000","현대","114.9900","202403","14","84,700","102","25","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.05.03"
"8401","서울특별시 구로구 개봉동","476","0476","0000","한마을","123.4600","202403","14","91,000","-","2","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8402","서울특별시 구로구 개봉동","306-3","0306","0003","신세기","103.9800","202403","13","45,500","-","3","개인","개인","2003","개봉로19길 85","-","중개거래","서울 금천구","24.04.02"
"8403","서울특별시 구로구 개봉동","493","0493","0000","한양아이클래스구로","47.7400","202403","12","37,000","-","15","개인","개인","2018","개봉로23가길 10","-","중개거래","서울 구로구","-"
"8404","서울특별시 구로구 개봉동","481","0481","0000","현대","114.9900","202403","11","84,500","118","25","개인","개인","2001","개봉로20길 6","-","중개거래","서울 강동구, 서울 구로구","24.04.17"
"8405","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202403","11","49,800","-","2","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","-"
"8406","서울특별시 구로구 개봉동","367-2","0367","0002","태경하이빌","82.3100","202403","09","41,500","-","4","개인","개인","2004","개봉로1길 46","-","중개거래","서울 구로구","-"
"8407","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202403","07","51,200","113","8","개인","개인","2000","개봉로3길 87","-","중개거래","서울 강남구, 서울 구로구","24.05.20"
"8408","서울특별시 구로구 개봉동","493","0493","0000","한양아이클래스구로","44.4000","202403","07","35,000","-","7","개인","개인","2018","개봉로23가길 10","-","중개거래","서울 구로구","-"
"8409","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202403","05","64,900","127","3","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.04.01"
"8410","서울특별시 구로구 개봉동","471","0471","0000","삼호","84.8800","202403","05","60,000","101","5","개인","개인","1996","남부순환로95길 16","-","중개거래","서울 구로구","24.05.03"
"8411","서울특별시 구로구 개봉동","477","0477","0000","대상","84.9800","202403","05","52,000","102","21","개인","개인","1999","개봉로1길 170","-","중개거래","서울 구로구","24.04.30"
"8412","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","59.4900","202403","03","58,000","-","22","개인","개인","2001","개봉로20길 158","-","중개거래","서울 구로구","-"
"8413","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","84.9150","202403","01","77,500","-","17","개인","개인","2001","개봉로20길 158","20240405","중개거래","서울 구로구","-"
"8414","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202403","01","67,500","-","16","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8415","서울특별시 구로구 개봉동","473","0473","0000","상우","96.3000","202403","01","63,000","101","23","개인","개인","1997","남부순환로97길 50","-","중개거래","서울 강남구, 서울 구로구","24.04.05"
"8416","서울특별시 구로구 개봉동","472","0472","0000","두산","84.9600","202403","01","58,500","101","20","개인","개인","1997","남부순환로95길 88","-","중개거래","서울 구로구","24.05.13"
"8417","서울특별시 구로구 개봉동","472","0472","0000","두산","84.9600","202403","01","58,500","-","20","개인","개인","1997","남부순환로95길 88","20240510","중개거래","서울 구로구","-"
"8418","서울특별시 구로구 개봉동","472","0472","0000","두산","84.9600","202403","01","58,500","-","20","개인","개인","1997","남부순환로95길 88","20240319","중개거래","서울 구로구","-"
"8419","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","59.9900","202403","01","71,000","103","15","개인","개인","2006","개봉로2길 133-15","-","중개거래","서울 구로구","24.04.12"
"8420","서울특별시 구로구 개봉동","481","0481","0000","현대","84.9900","202402","28","81,500","105","22","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.05.20"
"8421","서울특별시 구로구 개봉동","481","0481","0000","현대","114.9900","202402","28","92,000","117","16","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","24.05.20"
"8422","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202402","27","67,000","-","7","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8423","서울특별시 구로구 개봉동","483","0483","0000","율포그레이스빌","84.7800","202402","26","58,000","-","9","개인","개인","2002","남부순환로95길 42-15","-","중개거래","서울 구로구","-"
"8424","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202402","26","51,500","113","18","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","24.03.29"
"8425","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202402","24","67,000","-","17","개인","개인","2001","개봉로20길 6","-","중개거래","서울 구로구","-"
"8426","서울특별시 구로구 개봉동","481","0481","0000","현대","59.9400","202402","24","67,000","-","17","개인","개인","2001","개봉로20길 6","20240417","중개거래","서울 구로구","-"
"8427","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202402","24","65,500","110","22","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","24.05.08"
"8428","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202402","24","66,000","108","7","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","24.03.29"
"8429","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202402","23","63,400","125","19","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","24.02.26"
"8430","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","59.9900","202402","22","67,800","103","3","개인","개인","2006","개봉로2길 133-15","-","중개거래","경기 광명시, 서울 구로구","24.03.29"
"8431","서울특별시 구로구 개봉동","492","0492","0000","개봉푸르지오","84.8300","202402","19","85,000","104","6","개인","개인","2014","남부순환로 775","-","중개거래","서울 구로구","24.03.15"
"8432","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","84.9800","202402","19","91,000","-","18","개인","개인","2006","개봉로2길 133-15","-","중개거래","서울 구로구","-"
"8433","서울특별시 구로구 개봉동","480","0480","0000","현대홈타운","151.4100","202402","18","92,000","203","4","개인","개인","2001","개봉로20길 158","-","중개거래","서울 구로구","24.04.03"
"8434","서울특별시 구로구 개봉동","476","0476","0000","한마을","84.5700","202402","17","77,400","124","1","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","24.04.03"
"8435","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202402","17","66,500","113","15","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","24.04.03"
"8436","서울특별시 구로구 개봉동","470","0470","0000","삼환","84.9450","202402","17","64,000","107","15","개인","개인","1995","남부순환로95길 54","-","중개거래","서울 구로구","24.04.29"
"8437","서울특별시 구로구 개봉동","493","0493","0000","한양아이클래스구로","45.3200","202402","17","36,500","에이동","13","개인","개인","2018","개봉로23가길 10","-","중개거래","서울 구로구","24.03.25"
"8438","서울특별시 구로구 개봉동","472","0472","0000","두산","59.6900","202402","14","47,000","-","22","개인","개인","1997","남부순환로95길 88","-","중개거래","서울 구로구","-"
"8439","서울특별시 구로구 개봉동","470","0470","0000","삼환","84.9450","202402","11","67,300","103","11","개인","개인","1995","남부순환로95길 54","-","중개거래","서울 구로구","24.04.18"
"8440","서울특별시 구로구 개봉동","478","0478","0000","한진","84.9600","202402","08","64,000","112","11","개인","개인","2000","개봉로3길 87","-","중개거래","서울 관악구, 서울 구로구","24.04.29"
"8441","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202402","07","49,500","113","10","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","24.04.30"
"8442","서울특별시 구로구 개봉동","476","0476","0000","한마을","59.5700","202402","06","68,000","125","10","개인","개인","1999","경인로 382","-","중개거래","경기 광명시, 서울 구로구","24.04.26"
"8443","서울특별시 구로구 개봉동","489","0489","0000","개봉동현대아이파크","59.9900","202402","06","69,500","103","17","개인","개인","2006","개봉로2길 133-15","-","중개거래","서울 구로구","24.04.19"
"8444","서울특별시 구로구 개봉동","476","0476","0000","한마을","84.5700","202402","05","74,500","-","2","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"8445","서울특별시 구로구 개봉동","472","0472","0000","두산","111.6900","202402","05","66,000","-","2","개인","개인","1997","남부순환로95길 88","-","중개거래","서울 구로구","-"
"8446","서울특별시 구로구 개봉동","478","0478","0000","한진","59.9500","202402","04","48,000","113","4","개인","개인","2000","개봉로3길 87","-","중개거래","서울 구로구","24.03.18"
"8447","서울특별시 구로구 개봉동","476","0476","0000","한마을","84.5700","202402","03","75,000","105","25","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","24.04.26"
"8448","서울특별시 구로구 개봉동","476","0476","0000","한마을","84.5700","202402","03","75,000","117","1","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","24.03.29"
"8449","서울특별시 구로구 개봉동","488","0488","0000","영화아이닉스","84.9800","202402","03","60,000","101","5","개인","개인","2005","개봉로1길 188","-","중개거래","서울 구로구","24.03.15"
"8450","서울특별시 구로구 개봉동","492","0492","0000","개봉푸르지오","71.4900","202402","02","75,700","108","15","개인","개인","2014","남부순환로 775","-","중개거래","경기 광명시, 서울 구로구","24.04.11"
"8451","서울특별시 구로구 오류동","351","0351","0000","서해그랑블","84.7100","202403","09","56,500","-","6","개인","개인","2009","오리로13길 90-3","-","중개거래","서울 구로구","-"
"8452","서울특별시 구로구 오류동","341","0341","0000","한신플러스타운","114.7800","202403","07","68,500","103","11","개인","개인","2002","고척로 52","-","중개거래","서울 구로구","24.05.14"
"8453","서울특별시 구로구 오류동","46-1","0046","0001","이좋은집","36.6900","202403","06","23,000","-","7","개인","개인","2005","경인로20나길 30","-","중개거래","서울 구로구","-"
"8454","서울특별시 구로구 오류동","108-40","0108","0040","목화수목원아파트101동","76.1700","202403","05","34,500","-","4","개인","개인","2002","경인로2길 41","-","중개거래","경기 광명시, 서울 구로구","24.05.07"
"8455","서울특별시 구로구 오류동","335","0335","0000","금강","84.9600","202403","04","47,000","101","13","개인","개인","1996","서해안로34가길 18","-","중개거래","서울 구로구","24.05.14"
"8456","서울특별시 구로구 오류동","336","0336","0000","동부(101동~103동)","59.9800","202403","02","46,000","-","18","개인","개인","1998","경인로 248-14","-","중개거래","서울 구로구","-"
"8457","서울특별시 구로구 오류동","341","0341","0000","한신플러스타운","59.9100","202403","01","49,500","-","14","개인","개인","2002","고척로 52","-","중개거래","서울 구로구","-"
"8458","서울특별시 구로구 오류동","337","0337","0000","동보","84.9600","202403","01","43,000","-","1","개인","개인","1998","오리로13가길 30","-","중개거래","서울 구로구","-"
"8459","서울특별시 구로구 오류동","338","0338","0000","동부골든","59.9400","202402","28","42,000","208","8","개인","개인","1998","고척로 49","-","중개거래","서울 구로구","24.04.12"
"8460","서울특별시 구로구 오류동","338","0338","0000","동부골든","71.0600","202402","28","48,000","209","8","개인","개인","1998","고척로 49","-","중개거래","서울 구로구","24.04.30"
"8461","서울특별시 구로구 오류동","339","0339","0000","동부(105동~106동)","84.9000","202402","13","58,500","105","14","개인","개인","1999","경인로 248-13","-","중개거래","서울 구로구","24.05.17"
"8462","서울특별시 구로구 오류동","338","0338","0000","동부골든","71.0600","202402","05","48,000","-","8","개인","개인","1998","고척로 49","20240229","중개거래","서울 구로구","-"
"8463","서울특별시 구로구 오류동","351","0351","0000","서해그랑블","84.7100","202402","05","56,000","103","3","개인","개인","2009","오리로13길 90-3","-","중개거래","서울 구로구","24.04.24"
"8464","서울특별시 구로구 오류동","336","0336","0000","동부(101동~103동)","84.8900","202402","02","58,000","102","4","개인","개인","1998","경인로 248-14","-","중개거래","서울 구로구","24.03.04"
"8465","서울특별시 구로구 오류동","338","0338","0000","동부골든","105.2100","202401","29","62,500","204","17","개인","개인","1998","고척로 49","-","중개거래","서울 구로구","24.04.29"
"8466","서울특별시 구로구 오류동","6-1","0006","0001","한백고은","84.6900","202401","25","38,000","-","2","개인","개인","2005","고척로 19","-","중개거래","서울 구로구","-"
"8467","서울특별시 구로구 오류동","344","0344","0000","경남아너스빌","84.9800","202401","20","70,700","103","19","개인","개인","2003","오류로 65","-","중개거래","서울 구로구","24.04.30"
"8468","서울특별시 구로구 오류동","9-231","0009","0231","오류동삼전솔하임","31.7240","202401","18","25,200","1","7","개인","개인","2020","경인로 187","-","직거래","-","24.01.23"
"8469","서울특별시 구로구 오류동","34-13","0034","0013","썬앤빌","14.0640","202401","18","7,200","현대 썬앤빌 구로","8","개인","개인","2014","경인로19가길 40","-","중개거래","서울 구로구","24.01.22"
